"Date","Avg.Wind","Precipitation","Temp.Max","Temp.Min","DAILY_AQI_VALUE"
2017-12-07,0.89,0,78,46,24
2017-12-08,1.12,0,78,48,19
2017-12-09,0.22,0,83,50,23
2017-12-10,0.22,0,82,50,20
2017-12-11,1.12,0,80,53,16
2017-12-12,1.34,0,83,53,21
2017-12-13,0.22,0,81,49,19
2017-12-14,0.89,0,76,48,17
2017-12-15,0.89,0,81,50,28
2017-12-16,1.79,0,67,52,32
2017-12-17,0.67,0,72,48,37
2017-12-18,1.57,0,72,50,28
2017-12-19,0.67,0,69,47,21
2017-12-20,2.24,0.01,60,47,33
2017-12-21,1.12,0,63,44,25
2017-12-22,0.89,0,65,40,21
2017-12-23,1.12,0,66,47,19
2017-12-24,0.89,0,74,45,26
2017-12-25,0.45,0,69,45,25
2017-12-26,0.22,0,68,46,17
2017-12-27,0.22,0,76,46,21
2017-12-28,0.45,0,79,47,20
2017-12-29,0.89,0,83,52,22
2017-12-30,0.45,0,73,48,21
2017-12-31,0.22,0,69,49,28
2018-01-01,0.22,0,71,47,35
2018-01-02,0.67,0,78,52,22
2018-01-03,0.22,0,74,53,5
2018-01-04,0.89,0,75,53,19
2018-01-05,0.89,0,73,54,18
2018-01-06,0.67,0,68,56,12
2018-01-07,0.67,0,74,58,24
2018-01-08,3.58,0.32,68,61,16
2018-01-09,2.91,1.45,64,51,26
2018-01-10,0.67,0,66,48,20.5
2018-01-11,0.67,0,70,49,15
2018-01-12,0,0,72,50,9
2018-01-13,0.22,0,84,53,31
2018-01-14,0.67,0,83,56,37
2018-01-15,0.67,0,72,51,20
2018-01-16,0.67,0,72,52,15
2018-01-17,0.22,0,78,52,24
2018-01-18,0.67,0,76,54,18
2018-01-19,1.12,0,65,53,26
2018-01-20,5.82,0,62,51,36
2018-01-21,1.57,0,64,42,34
2018-01-22,1.34,0,69,44,26
2018-01-23,1.12,0,75,46,27
2018-01-24,2.68,0,75,52,23
2018-01-25,1.57,0,63,49,26
2018-01-26,1.57,0,68,46,31
2018-01-27,0.45,0,74,49,33
2018-01-28,0.67,0,83,49,31
2018-01-29,0.45,0,86,53,27
2018-01-30,1.12,0,82,57,19
2018-01-31,0.67,0,81,52,17
2018-02-01,0.67,0,79,52,17
2018-02-02,0.22,0,84,54,33
2018-02-03,0.22,0,80,53,46
2018-02-04,0.22,0,81,51,50
2018-02-05,0.67,0,77,53,30
2018-02-06,1.12,0,73,54,28
2018-02-07,0.67,0,82,51,34
2018-02-08,1.12,0,83,52,34
2018-02-09,1.12,0,73,54,31
2018-02-10,1.79,0,65,55,38
2018-02-11,1.34,0,72,50,43
2018-02-12,2.24,0.01,63,53,33
2018-02-13,2.68,0,66,51,34
2018-02-14,1.12,0,69,54,32
2018-02-15,1.34,0,71,51,36
2018-02-16,0.67,0,74,49,40
2018-02-17,1.12,0,76,49,40
2018-02-18,0.67,0,69,48,41
2018-02-19,4.7,0,59,48,38
2018-02-20,2.68,0,60,40,35
2018-02-21,2.01,0,62,47,36
2018-02-22,3.13,0,62,45,38
2018-02-23,4.92,0,59,44,40
2018-02-24,1.57,0,62,40,40
2018-02-25,1.79,0,68,44,43
2018-02-26,1.57,0.02,67,45,40
2018-02-27,1.12,0,56,43,33
2018-02-28,1.79,0,62,41,31.5
2018-03-01,2.24,0,63,45,30
2018-03-02,3.13,0.51,59,51,28.5
2018-03-03,0.67,0.05,61,48,27
2018-03-04,1.79,0,62,43,25.5
2018-03-05,0.45,0,72,44,24
2018-03-06,2.01,0,78,50,22.5
2018-03-07,0,0,72,51,21
2018-03-08,1.12,0,73,50,32
2018-03-09,1.79,0,72,55,27
2018-03-10,2.46,0.51,62,57,22
2018-03-11,2.01,0.02,69,57,25
2018-03-12,1.34,0,72,57,29
2018-03-13,1.12,0.05,70,58,20
2018-03-14,2.46,0.07,65,54,38
2018-03-15,3.58,0.17,67,51,40
2018-03-16,2.91,0.1,63,52,33
2018-03-17,1.34,0,62,50,39
2018-03-18,1.12,0,64,46,40
2018-03-19,2.01,0,74,49,41
2018-03-20,1.57,0,72,56,31
2018-03-21,2.01,0.65,65,55,21
2018-03-22,2.01,0.56,65,57,19
2018-03-23,1.57,0,69,55,35
2018-03-24,2.01,0,65,54,42
2018-03-25,NA,0,64,51,44
2018-03-26,NA,0,72,48,43
2018-03-27,NA,0,77,50,38
2018-03-28,1.34,0,76,52,42
2018-03-29,1.12,0,74,51,41
2018-03-30,0.89,0,76,52,44
2018-03-31,0.89,0,70,52,48
2018-04-01,2.01,0,70,55,42
2018-04-02,2.01,0,69,56,42
2018-04-03,1.79,0,70,55,43
2018-04-04,1.57,0,66,54,43
2018-04-05,0.22,0,68,57,37
2018-04-06,1.34,0,70,55,37
2018-04-07,1.79,0,72,59,25
2018-04-08,1.57,0,75,55,45
2018-04-09,1.12,0,95,56,67
2018-04-10,1.34,0,88,61,90
2018-04-11,2.01,0,80,58,43
2018-04-12,6.71,0,70,55,49
2018-04-13,1.79,0,79,56,47
2018-04-14,1.57,0,87,57,90
2018-04-15,0.89,0,79,55,54
2018-04-16,3.13,0,65,52,42
2018-04-17,2.91,0,71,51,44
2018-04-18,2.01,0,72,53,44
2018-04-19,2.24,0.02,63,51,38
2018-04-20,3.13,0,74,54,42
2018-04-21,1.34,0,83,53,51
2018-04-22,0.89,0,79,57,67
2018-04-23,1.34,0,76,55,44
2018-04-24,1.12,0,70,53,44
2018-04-25,2.01,0,70,55,44
2018-04-26,1.57,0,71,55,42
2018-04-27,1.12,0,70,55,43
2018-04-28,2.24,0,70,54,44
2018-04-29,2.01,0,69,55,45
2018-04-30,1.79,0,68,55,39
2018-05-01,2.24,0.02,61,55,39
2018-05-02,1.34,0,65,54,34
2018-05-03,2.24,0,69,52,40
2018-05-04,1.12,0,90,56,71
2018-05-05,1.79,0,86,59,62.5
2018-05-06,1.12,0,83,58,54
2018-05-07,0.89,0,76,55,44
2018-05-08,1.12,0,76,58,51
2018-05-09,0.89,0,75,59,46
2018-05-10,1.34,0,76,60,40
2018-05-11,3.58,0,65,60,38.5
2018-05-12,2.01,0,66,57,37
2018-05-13,1.57,0.03,70,58,42
2018-05-14,1.79,0,72,56,38
2018-05-15,2.24,0,71,58,38.5
2018-05-16,1.79,0,75,57,39
2018-05-17,1.57,0,74,57,39
2018-05-18,0.89,0,70,59,33
2018-05-19,1.34,0,68,58,38
2018-05-20,1.12,0,70,60,39
2018-05-21,0.22,0.04,67,60,30
2018-05-22,1.12,0,68,59,33
2018-05-23,2.01,0,69,59,36
2018-05-24,1.34,0,67,60,32
2018-05-25,2.68,0,69,57,34
2018-05-26,1.79,0,72,57,37
2018-05-27,1.57,0,74,58,44
2018-05-28,1.57,0,73,58,44
2018-05-29,1.12,0,72,61,35
2018-05-30,1.79,0,70,60,27
2018-05-31,1.34,0,72,60,36
2018-06-01,1.57,0,75,58,39
2018-06-02,1.12,0,80,59,47
2018-06-03,1.12,0,79,60,45
2018-06-04,1.34,0,77,60,40
2018-06-05,1.57,0,73,62,40
2018-06-06,1.34,0,74,60,44
2018-06-07,2.01,0,77,58,50
2018-06-08,1.12,0,81,59,48
2018-06-09,1.34,0,82,62,50
2018-06-10,1.34,0,80,62,49
2018-06-11,1.12,0,81,63,61
2018-06-12,1.12,0,84,63,47
2018-06-13,1.34,0,80,61,45
2018-06-14,1.34,0,88,61,61
2018-06-15,2.46,0,82,63,43
2018-06-16,3.36,0,75,64,35
2018-06-17,2.01,0,70,61,32
2018-06-18,1.79,0,72,60,34
2018-06-19,1.34,0,75,61,40
2018-06-20,1.12,0,80,60,58
2018-06-21,0.67,0,78,65,54
2018-06-22,1.57,0,78,63,51
2018-06-23,2.01,0,74,64,41
2018-06-24,1.57,0,77,63,40
2018-06-25,2.01,0,79,64,41
2018-06-26,1.79,0,78,64,42
2018-06-27,1.57,0,80,63,45
2018-06-28,1.34,0,79,63,40
2018-06-29,2.68,0,79,66,40
2018-06-30,2.68,0,80,66,38
2018-07-01,2.91,0,78,65,42
2018-07-02,2.46,0,78,64,34
2018-07-03,1.34,0,80,64,37
2018-07-04,2.01,0,82,65,44
2018-07-05,1.57,0,88,63,50
2018-07-06,2.46,0,108,69,101
2018-07-07,1.79,0,104,79,101
2018-07-08,1.12,0,98,75,67
2018-07-09,1.12,0,96,74,42
2018-07-10,1.12,0,91,73,35
2018-07-11,1.12,0,90,72,39
2018-07-12,2.24,0,88,70,39
2018-07-13,2.68,0,83,69,37
2018-07-14,2.01,0,84,69,36
2018-07-15,1.34,0,87,70,41
2018-07-16,2.01,0,84,69,39
2018-07-17,2.01,0,81,68,40
2018-07-18,1.57,0,83,69,36
2018-07-19,2.24,0,86,70,36
2018-07-20,2.68,0,82,69,32
2018-07-21,2.01,0,82,69,33
2018-07-22,1.57,0,88,68,34
2018-07-23,1.12,0,93,70,50
2018-07-24,1.34,0,94,72,58
2018-07-25,2.01,0,90,72,54
2018-07-26,1.57,0,88,71,45
2018-07-27,1.12,0,84,70,58
2018-07-28,1.12,0,86,70,46
2018-07-29,1.12,0,96,70,67
2018-07-30,1.57,0,87,70,39
2018-07-31,1.57,0,88,70,37
2018-08-01,2.01,0,90,71,34
2018-08-02,1.57,0,90,71,33
2018-08-03,1.34,0,92,70,37
2018-08-04,1.12,0,90,68,42
2018-08-05,1.34,0,89,68,54
2018-08-06,1.57,0,93,69,93
2018-08-07,1.57,0,96,71,101
2018-08-08,1.57,0,98,72,43
2018-08-09,1.12,0,97,71,44
2018-08-10,1.79,0,93,73,38
2018-08-11,2.46,0,90,73,30
2018-08-12,1.12,0,88,69,34
2018-08-13,1.34,0,86,68,30
2018-08-14,1.57,0,84,68,29
2018-08-15,1.57,0,86,69,32
2018-08-16,2.01,0,86,72,41
2018-08-17,1.79,0,87,72,43
2018-08-18,1.12,0,85,71,44
2018-08-19,1.34,0,86,69,54
2018-08-20,1.12,0,86,70,42
2018-08-21,1.57,0,86,70,45
2018-08-22,1.79,0,84,70,48
2018-08-23,1.12,0,84,68,48
2018-08-24,0.89,0,84,67,51
2018-08-25,2.01,0,81,67,64
2018-08-26,1.34,0,82,66,64
2018-08-27,1.57,0,81,67,50
2018-08-28,1.12,0,81,65,42
2018-08-29,1.34,0,85,67,39
2018-08-30,1.57,0,87,65,43
2018-08-31,1.34,0,85,65,64
2018-09-01,1.79,0,82,67,48
2018-09-02,2.01,0,79,69,42
2018-09-03,2.01,0,79,69,44
2018-09-04,1.34,0,76,68,38
2018-09-05,2.24,0,77,67,38
2018-09-06,1.79,0,76,66,38
2018-09-07,1.12,0,82,65,46
2018-09-08,1.57,0,84,65,108
2018-09-09,0.45,0,89,64,76
2018-09-10,1.79,0,84,67,44
2018-09-11,1.79,0,82,68,42
2018-09-12,2.46,0,81,66,50
2018-09-13,1.12,0,85,64,51
2018-09-14,1.34,0,92,65,46
2018-09-15,1.57,0,86,65,41
2018-09-16,0.89,0,87,64,54
2018-09-17,1.12,0,87,62,42
2018-09-18,1.34,0,85,61,46
2018-09-19,1.57,0,81,61,49
2018-09-20,2.24,0,82,63,45
2018-09-21,1.12,0,80,65,45
2018-09-22,1.57,0,81,64,49
2018-09-23,1.34,0,80,65,48
2018-09-24,1.12,0,79,64,34
2018-09-25,1.12,0,73,63,35
2018-09-26,1.34,0,80,63,44
2018-09-27,1.12,0,80,64,50
2018-09-28,1.34,0,82,64,43
2018-09-29,2.24,0,81,65,42
2018-09-30,1.12,0,85,61,40
2018-10-01,1.79,0,90,66,31
2018-10-02,1.34,0,82,67,24
2018-10-03,2.91,0,80,68,19
2018-10-04,1.79,0,79,65,22
2018-10-05,0.89,0,77,65,31
2018-10-06,1.79,0,77,64,33
2018-10-07,1.57,0,78,63,38
2018-10-08,1.12,0,77,63,36
2018-10-09,2.01,0,77,63,34
2018-10-10,1.34,0,73,63,36
2018-10-11,1.57,0,75,60,36
2018-10-12,2.46,0.42,81,60,36
2018-10-13,1.57,0.15,71,62,29
2018-10-14,1.12,0,73,62,31
2018-10-15,2.24,0,82,59,43
2018-10-16,0.89,0,83,54,31
2018-10-17,1.57,0,83,57,38
2018-10-18,1.12,0,85,58,40.5
2018-10-19,1.57,0,89,60,43
2018-10-20,1.57,0,90,61,45
2018-10-21,1.57,0,81,62,48
2018-10-22,1.12,0,76,63,41
2018-10-23,1.34,0,73,62,41
2018-10-24,0.89,0,79,62,41
2018-10-25,1.34,0,79,63,40
2018-10-26,1.12,0,84,61,54
2018-10-27,0.89,0,84,59,50
2018-10-28,1.12,0,81,58,54
2018-10-29,1.34,0,74,58,43
2018-10-30,0.89,0,74,61,43
2018-10-31,0.89,0,80,55,37
2018-11-01,1.12,0,82,56,37
2018-11-02,0.89,0,88,58,37
2018-11-03,0.67,0,86,58,42
2018-11-04,0.45,0,82,59,58
2018-11-05,1.34,0,77,61,32
2018-11-06,2.24,0,75,62,36
2018-11-07,1.12,0,71,60,44
2018-11-08,0.67,0,75,58,40
2018-11-09,0.89,0,82,50,32
2018-11-10,1.57,0,78,53,40
2018-11-11,0.89,0,78,50,45
2018-11-12,0.89,0,78,48,30
2018-11-13,0.22,0,76,47,26
2018-11-14,0.67,0,79,54,23
2018-11-15,1.12,0,80,51,24
2018-11-16,0.89,0,76,52,19
2018-11-17,1.34,0,72,58,34
2018-11-18,0.67,0,74,55,41
2018-11-19,0.22,0,73,52,11
2018-11-20,0.67,0,74,50,31
2018-11-21,0.67,0.07,71,53,29
2018-11-22,1.12,0.42,68,56,30
2018-11-23,0.67,0,69,54,29
2018-11-24,1.12,0,71,55,25
2018-11-25,0.45,0,76,56,35
2018-11-26,1.12,0,78,54,28
2018-11-27,1.34,0,76,56,23
2018-11-28,0.89,0.07,69,55,26
2018-11-29,2.91,1.02,65,54,30
2018-11-30,2.91,0,67,53,27
2018-12-01,1.12,0,66,48,31
2018-12-02,2.91,0,65,52,34
2018-12-03,1.57,0,68,51,27
2018-12-04,2.46,0,71,51,23
2018-12-05,4.47,0.2,61,52,19
2018-12-06,4.7,1.91,58,50,20
2018-12-07,1.34,0,70,49,21
2018-12-08,1.34,0,72,52,25
2018-12-09,1.34,0,72,53,23
2018-12-10,1.34,0,68,56,7
2018-12-11,1.57,0,70,50,13
2018-12-12,1.34,0,66,52,21
2018-12-13,1.79,0,77,48,18
2018-12-14,0.67,0,69,56,4
2018-12-15,0.89,0,72,47,19
2018-12-16,1.12,0,71,46,21
2018-12-17,1.12,0,68,55,25
2018-12-18,0.67,0,68,53,19
2018-12-19,0.67,0,75,49,16
2018-12-20,0.67,0,76,49,17
2018-12-21,0.89,0,71,55,9
2018-12-22,0.45,0,70,49,13
2018-12-23,0.22,0,67,47,20
2018-12-24,1.34,0,67,53,24
2018-12-25,3.36,0,67,52,33
2018-12-26,0.89,0,66,47,23
2018-12-27,2.91,0,67,49,29
2018-12-28,1.79,0,62,45,32
2018-12-29,0.67,0,62,39,23
2018-12-30,0.67,0,66,41,23
2018-12-31,0.67,0,63,46,25.5
2019-01-01,1.12,0,62,38,28
2019-01-02,1.12,0,63,38,23
2019-01-03,1.34,0,67,43,21
2019-01-04,1.79,0,66,45,12
2019-01-05,3.8,0.55,58,48,23
2019-01-06,1.57,0,61,46,32
2019-01-07,2.46,0.2,61,51,19
2019-01-08,1.79,0,72,50,18
2019-01-09,1.12,0,67,47,20
2019-01-10,0.67,0,65,49,19
2019-01-11,1.12,0,65,51,22
2019-01-12,2.68,0.74,60,52,25
2019-01-13,1.12,0,61,49,27
2019-01-14,5.59,1,57,52,19
2019-01-15,5.59,0.55,59,50,28
2019-01-16,4.92,0.99,60,53,18
2019-01-17,1.34,0.93,62,56,20
2019-01-18,0.89,0,67,54,24
2019-01-19,1.12,0,78,51,28
2019-01-20,1.12,0,74,54,21
2019-01-21,5.37,0,63,53,36
2019-01-22,1.79,0,67,47,21
2019-01-23,0.67,0,67,45,21
2019-01-24,0,0,77,46,20
2019-01-25,0.22,0,77,48,23
2019-01-26,0.67,0,77,50,26
2019-01-27,0.67,0,77,51,33
2019-01-28,0.45,0,75,50,14
2019-01-29,0.45,0,71,55,23
2019-01-30,1.12,0,68,54,24
2019-01-31,3.13,0.99,60,52,17
2019-02-01,2.01,0,64,48,24
2019-02-02,4.7,1.73,59,53,28
2019-02-03,2.68,0.46,60,52,29
2019-02-04,2.24,0.27,60,51,29
2019-02-05,3.36,0.24,56,46,32
2019-02-06,2.91,0,57,43,32
2019-02-07,2.24,0,62,43,27
2019-02-08,2.24,0,63,44,31
2019-02-09,3.36,0.26,60,47,34
2019-02-10,3.13,0.12,58,47,34
2019-02-11,2.01,0,61,40,30
2019-02-12,1.34,0,69,42,27
2019-02-13,5.59,0.09,61,52,27
2019-02-14,4.47,2.12,63,53,28
2019-02-15,1.34,0.18,61,49,30
2019-02-16,2.46,0,60,45,34
2019-02-17,3.36,0,58,44,34
2019-02-18,2.91,0,59,43,31
2019-02-19,1.57,0,60,41,28.5
2019-02-20,3.8,0.08,57,43,26
2019-02-21,2.01,0,57,43,31
2019-02-22,1.57,0,62,40,34
2019-02-23,3.13,0,62,46,37
2019-02-24,0.89,0,66,46,40
2019-02-25,1.79,0,68,48,32
2019-02-26,0.67,0,66,47,26
2019-02-27,1.34,0.01,66,50,30
2019-02-28,2.68,0.03,67,56,20
2019-03-01,0.67,0,66,57,25
2019-03-02,2.68,0.89,62,55,25
2019-03-03,1.79,0,63,54,29
2019-03-04,1.12,0,65,52,27
2019-03-05,1.79,0.05,67,49,19
2019-03-06,2.46,1.25,61,54,22
2019-03-07,1.57,0,62,51,32
2019-03-08,3.13,0,60,49,36
2019-03-09,3.8,0,62,50,34
2019-03-10,1.57,0,62,49,35
2019-03-11,2.24,0,67,50,31
2019-03-12,3.58,0,71,55,32
2019-03-13,2.91,0,69,51,37
2019-03-14,1.12,0,71,48,43
2019-03-15,1.34,0,76,48,39
2019-03-16,0.45,0,81,50,45
2019-03-17,2.46,0,85,57,46
2019-03-18,1.34,0,79,57,47
2019-03-19,2.24,0,69,55,38
2019-03-20,2.91,0,67,54,34
2019-03-21,0.89,0,63,52,33
2019-03-22,1.57,0,66,49,38
2019-03-23,2.46,0,66,55,32
2019-03-24,1.12,0,70,53,44
2019-03-25,1.57,0,75,53,42
2019-03-26,0.89,0,72,53,38
2019-03-27,2.91,0,70,56,26
2019-03-28,1.79,0,67,54,35
2019-03-29,1.57,0,73,51,34
2019-03-30,1.79,0,80,54,50
2019-03-31,1.34,0,85,60,77
2019-04-01,2.01,0,84,61,46
2019-04-02,2.24,0,71,59,40
2019-04-03,1.57,0,67,57,27
2019-04-04,0.89,0.01,67,56,28
2019-04-05,2.91,0,67,54,30
2019-04-06,0.89,0,70,56,32
2019-04-07,0.67,0,79,56,44
2019-04-08,1.12,0,87,60,42
2019-04-09,4.7,0,80,62,44
2019-04-10,6.04,0,77,59,45
2019-04-11,1.79,0,74,57,31
2019-04-12,2.46,0,77,57,39
2019-04-13,2.01,0,79,56,44
2019-04-14,1.57,0,73,54,48
2019-04-15,1.57,0,67,52,34
2019-04-16,2.91,0,65,57,32
2019-04-17,1.79,0,75,54,38
2019-04-18,2.46,0,82,56,50
2019-04-19,1.57,0,73,57,40
2019-04-20,1.57,0,66,57,37
2019-04-21,1.79,0,70,55,43
2019-04-22,1.12,0,69,55,34
2019-04-23,1.57,0,78,56,36
2019-04-24,1.34,0,79,58,40
2019-04-25,1.34,0,77,58,38
2019-04-26,2.24,0,71,58,37
2019-04-27,1.34,0,69,59,38
2019-04-28,1.57,0,70,58,36
2019-04-29,2.46,0.01,68,56,30
2019-04-30,2.01,0,67,57,35
2019-05-01,2.24,0,70,54,36
2019-05-02,1.57,0,69,55,36
2019-05-03,2.46,0,73,56,44
2019-05-04,2.01,0,73,59,46
2019-05-05,2.01,0.01,72,58,42
2019-05-06,2.24,0.02,69,57,33
2019-05-07,1.12,0,67,57,26
2019-05-08,1.57,0,65,59,28
2019-05-09,0.89,0,66,60,25
2019-05-10,0.89,0,69,59,22
2019-05-11,2.01,0,75,57,36
2019-05-12,1.79,0,75,61,41
2019-05-13,0.89,0,71,62,36
2019-05-14,1.12,0,73,60,44
2019-05-15,2.24,0,68,60,28
2019-05-16,4.7,0.48,67,58,37
2019-05-17,2.46,0,72,54,41
2019-05-18,2.68,0.01,72,56,40
2019-05-19,4.25,0.21,65,52,39
2019-05-20,1.79,0,69,54,39
2019-05-21,2.24,0,67,58,35
2019-05-22,2.01,0.04,68,56,33
2019-05-23,2.91,0,64,56,32.5
2019-05-24,2.24,0,71,53,32
2019-05-25,1.57,0,71,56,35
2019-05-26,1.57,0.04,62,53,35
2019-05-27,2.01,0,68,49,37
2019-05-28,1.57,0,71,55,33
2019-05-29,2.46,0,77,57,36
2019-05-30,1.57,0,76,59,39
2019-05-31,2.24,0,72,59,41
2019-06-01,1.34,0,67,61,35
2019-06-02,1.34,0,67,60,34
2019-06-03,1.34,0,70,60,37
2019-06-04,1.57,0,74,61,38
2019-06-05,1.34,0,75,63,39
2019-06-06,1.79,0,75,63,43
2019-06-07,1.34,0,72,62,41
2019-06-08,2.01,0,79,63,45
2019-06-09,1.79,0,82,63,58
2019-06-10,1.79,0,92,63,71
2019-06-11,2.01,0,90,65,84
2019-06-12,1.34,0,80,63,40
2019-06-13,1.34,0,73,62,38
2019-06-14,1.57,0,73,63,32
2019-06-15,1.34,0,75,64,41
2019-06-16,1.34,0,73,63,39
2019-06-17,1.12,0,73,63,30
2019-06-18,2.24,0,72,63,37
2019-06-19,2.01,0,79,65,44
2019-06-20,0.67,0,73,65,31
2019-06-21,1.79,0,71,62,24
2019-06-22,2.24,0,74,63,37
2019-06-23,2.68,0,77,62,41
2019-06-24,1.34,0,72,63,38
2019-06-25,2.01,0,71,64,30
2019-06-26,1.79,0,73,62,38
2019-06-27,2.01,0,77,62,45
2019-06-28,2.01,0,81,63,45
2019-06-29,1.79,0,85,60,48
2019-06-30,1.79,0,86,63,48
2019-07-01,1.57,0,84,64,43
2019-07-02,1.12,0,82,65,45
2019-07-03,2.91,0,80,65,41
2019-07-04,2.24,0,75,64,42
2019-07-05,2.24,0,78,62,42
2019-07-06,1.12,0,78,64,44
2019-07-07,2.01,0,75,65,42
2019-07-08,2.24,0,75,65,37
2019-07-09,2.01,0,80,63,45
2019-07-10,2.01,0,79,63,45
2019-07-11,2.01,0,85,63,43
2019-07-12,0.89,0,86,64,48
2019-07-13,1.12,0,85,65,67
2019-07-14,1.12,0,81,66,51
2019-07-15,0.89,0,84,63,47
2019-07-16,1.57,0,85,65,44
2019-07-17,1.34,0,82,67,36
2019-07-18,2.24,0,82,65,35
2019-07-19,2.24,0,82,64,31
2019-07-20,2.01,0,80,65,38
2019-07-21,2.24,0,81,64,40
2019-07-22,1.34,0,85,64,42
2019-07-23,2.46,0,92,69,50
2019-07-24,0.89,0,95,71,48
2019-07-25,1.57,0,93,72,48
2019-07-26,1.57,0,91,69,45
2019-07-27,1.12,0,90,69,48
2019-07-28,1.34,0,85,68,40
2019-07-29,1.12,0,83,66,44
2019-07-30,2.24,0,84,67,47
2019-07-31,1.79,0,83,67,44
2019-08-01,1.34,0,83,66,45
2019-08-02,2.01,0,84,66,45
2019-08-03,1.57,0,87,66,50
2019-08-04,1.12,0,86,66,48
2019-08-05,2.01,0,85,64,43
2019-08-06,2.01,0,88,67,45
2019-08-07,1.57,0,83,65,43
2019-08-08,1.79,0,80,64,43
2019-08-09,1.12,0,83,64,51
2019-08-10,1.34,0,83,64,40
2019-08-11,1.57,0,84,65,40
2019-08-12,1.57,0,84,64,40
2019-08-13,1.79,0,83,65,45.5
2019-08-14,1.79,0,83,63,51
2019-08-15,1.79,0,82,62,45
2019-08-16,2.68,0,81,63,38
2019-08-17,1.57,0,81,67,40
2019-08-18,2.01,0,80,65,38
2019-08-19,1.12,0,82,65,43
2019-08-20,0.89,0,86,65,46
2019-08-21,1.34,0,90,63,54
2019-08-22,2.46,0,84,67,37
2019-08-23,2.01,0,83,66,43
2019-08-24,1.12,0,88,67,49
2019-08-25,1.34,0,89,68,46
2019-08-26,2.01,0,92,69,41
2019-08-27,2.01,0,89,70,42
2019-08-28,1.12,0,86,70,38
2019-08-29,2.01,0,86,69,45
2019-08-30,1.57,0,90,71,47
2019-08-31,1.34,0,89,69,61
2019-09-01,1.12,0,85,68,54
2019-09-02,1.12,0,97,71,46
2019-09-03,1.34,0,92,72,38
2019-09-04,2.01,0,95,72,43
2019-09-05,1.12,0,94,73,38
2019-09-06,2.24,0,93,73,43
2019-09-07,1.34,0,89,67,40
2019-09-08,1.12,0,81,65,35
2019-09-09,2.01,0,82,66,36
2019-09-10,3.13,0,79,68,38
2019-09-11,2.46,0,82,68,44
2019-09-12,1.79,0,85,66,43
2019-09-13,1.79,0,91,67,64
2019-09-14,1.12,0,95,70,108
2019-09-15,1.57,0,87,67,46
2019-09-16,1.79,0,83,67,41
2019-09-17,1.34,0,83,68,39
2019-09-18,1.34,0,83,67,31
2019-09-19,2.68,0,82,67,33
2019-09-20,1.79,0,82,65,37
2019-09-21,1.79,0,87,65,74
2019-09-22,0.67,0,94,67,71
2019-09-23,1.12,0,84,67,42
2019-09-24,1.34,0,85,65,42.5
2019-09-25,2.68,0,86,69,43
2019-09-26,1.79,0,79,70,26
2019-09-27,2.24,0,77,69,28
2019-09-28,0.67,0.03,72,64,24
2019-09-29,1.12,0,76,60,38
2019-09-30,1.79,0,76,57,35
2019-10-01,2.24,0,76,59,40
2019-10-02,1.57,0,81,60,50
2019-10-03,0.89,0,79,59,49
2019-10-04,1.57,0,79,59,66.5
2019-10-05,0.89,0,83,60,84
2019-10-06,0.89,0,89,58,133
2019-10-07,1.12,0,85,60,51
2019-10-08,1.12,0,81,60,37
2019-10-09,1.57,0,77,62,41
2019-10-10,0.89,0,83,65,43
2019-10-11,1.79,0,89,57,45
2019-10-12,1.34,0,86,60,80
2019-10-13,1.57,0,78,57,46
2019-10-14,1.12,0,76,62,43
2019-10-15,1.57,0,83,60,44
2019-10-16,0.67,0,95,62,42
2019-10-17,2.91,0,79,64,43
2019-10-18,2.01,0,77,62,37
2019-10-19,1.34,0,80,60,38
2019-10-20,2.01,0,88,62,41
2019-10-21,1.57,0,92,67,44
2019-10-22,1.12,0,97,64,44
2019-10-23,0.45,0,93,64,43
2019-10-24,0.67,0,97,64,40
2019-10-25,1.34,0,93,64,41
2019-10-26,1.34,0,89,64,42
2019-10-27,2.24,0,74,62,36
2019-10-28,0.89,0,77,57,41
2019-10-29,1.57,0,73,54,32
2019-10-30,2.68,0,77,55,35
2019-10-31,2.01,0,79,53,34
2019-11-01,2.24,0,84,57,31
2019-11-02,0.67,0,86,55,35
2019-11-03,1.12,0,81,52,44
2019-11-04,0.67,0,82,53,45
2019-11-05,0.89,0,80,53,42
2019-11-06,0.89,0,73,55,29
2019-11-07,1.12,0,75,60,38
2019-11-08,0.89,0,85,55,31
2019-11-09,1.12,0,91,59,34
2019-11-10,1.12,0,77,57,38
2019-11-11,1.12,0,73,62,40
2019-11-12,1.12,0,77,59,35
2019-11-13,1.12,0,73,59,31.5
2019-11-14,0.89,0,72,57,28
2019-11-15,0.67,0,72,58,30.5
2019-11-16,0.45,0,80,53,33
2019-11-17,0.67,0,92,55,36
2019-11-18,1.79,0,92,63,37
2019-11-19,0.89,0,80,61,31.5
2019-11-20,3.13,0.63,64,52,26
2019-11-21,1.34,0,68,54,27
2019-11-22,1.34,0,72,54,24
2019-11-23,0.45,0,76,55,31
2019-11-24,0.89,0,78,52,34
2019-11-25,1.79,0,71,51,29
2019-11-26,0.67,0,68,54,27
2019-11-27,2.01,0.49,59,50,29.5
2019-11-28,5.37,1,52,47,32
2019-11-29,1.79,0,60,43,30
2019-11-30,2.01,0,61,47,23
2019-12-01,0.22,0,65,52,19
2019-12-02,0.89,0,71,51,15
